t,score,threshold_raw,threshold_alert,alert,label,mean_psi,drift_active,finetuned,stream_ordering
5950,-1.3557603359222412,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5951,-0.5593255758285522,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5952,-0.155603289604187,-0.18599130511283865,-0.18599130511283865,1,1,,1,1,timestamp
5953,-0.6894843578338623,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5954,-0.6844977736473083,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5955,-0.882315456867218,-0.18599130511283865,-0.18599130511283865,0,1,,1,1,timestamp
5956,-0.8179835081100464,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5957,-1.0001792907714844,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5958,-0.8767410516738892,-0.18599130511283865,-0.18599130511283865,0,1,,1,1,timestamp
5959,-0.1928378939628601,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5960,-0.269612193107605,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5961,-0.17621904611587524,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
5962,-0.5210214257240295,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5963,-0.6359062194824219,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5964,-0.15522360801696777,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
5965,-0.8105865120887756,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5966,-0.16895341873168945,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
5967,-1.0061203241348267,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5968,-0.6747198700904846,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5969,-0.16090066730976105,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
5970,-1.0710418224334717,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5971,-0.18656355142593384,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5972,-0.16285887360572815,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
5973,-0.2643379867076874,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5974,-0.27259302139282227,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5975,-0.15681339800357819,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
5976,-0.20728544890880585,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5977,-0.8025575876235962,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
5978,-0.1725047081708908,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
5979,-0.8964872360229492,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5980,-0.40261584520339966,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5981,-0.15562298893928528,-0.18599130511283865,-0.18599130511283865,1,1,,1,1,timestamp
5982,-0.4828214645385742,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5983,-0.4050263464450836,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5984,-0.14594684541225433,-0.18599130511283865,-0.18599130511283865,1,1,,1,1,timestamp
5985,-0.31296560168266296,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5986,-0.20190474390983582,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5987,-0.16051635146141052,-0.18599130511283865,-0.18599130511283865,1,1,,1,1,timestamp
5988,-0.44002556800842285,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5989,-0.1677478551864624,-0.18599130511283865,-0.18599130511283865,1,1,,1,1,timestamp
5990,-1.0142407417297363,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5991,-0.4867704510688782,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5992,-0.16475939750671387,-0.18599130511283865,-0.18599130511283865,1,1,,1,1,timestamp
5993,-0.14130620658397675,-0.18599130511283865,-0.18599130511283865,1,0,,1,1,timestamp
5994,-0.24775558710098267,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5995,-0.16186322271823883,-0.18599130511283865,-0.18599130511283865,1,1,,1,1,timestamp
5996,-0.16027796268463135,-0.18599130511283865,-0.18599130511283865,1,0,,1,1,timestamp
5997,-0.2504260241985321,-0.18599130511283865,-0.18599130511283865,0,0,,1,1,timestamp
5998,-0.14976707100868225,-0.18599130511283865,-0.18599130511283865,1,1,,1,1,timestamp
5999,-0.3247726261615753,-0.18652969002723693,-0.18652969002723693,0,0,0.35964012145996094,1,1,timestamp
6000,-1.3034292459487915,-0.18652969002723693,-0.18652969002723693,0,0,,1,1,timestamp
6001,-0.1440630704164505,-0.18652969002723693,-0.18652969002723693,1,1,,1,1,timestamp
6002,-1.4964854717254639,-0.18652969002723693,-0.18652969002723693,0,0,,1,1,timestamp
6003,-0.12319353222846985,-0.18652969002723693,-0.18652969002723693,1,0,,1,1,timestamp
6004,-0.1609063446521759,-0.18652969002723693,-0.18652969002723693,1,1,,1,1,timestamp
6005,-0.2022813856601715,-0.18652969002723693,-0.18652969002723693,0,0,,1,1,timestamp
6006,-0.42926478385925293,-0.18652969002723693,-0.18652969002723693,0,0,,1,1,timestamp
6007,-0.1624903529882431,-0.18652969002723693,-0.18652969002723693,1,1,,1,1,timestamp
6008,-0.1664039045572281,-0.18652969002723693,-0.18652969002723693,1,0,,1,1,timestamp
6009,-0.15206076204776764,-0.18652969002723693,-0.18652969002723693,1,1,,1,1,timestamp
6010,-1.4053798913955688,-0.18652969002723693,-0.18652969002723693,0,0,,1,1,timestamp
6011,-0.18187303841114044,-0.18652969002723693,-0.18652969002723693,1,0,,1,1,timestamp
6012,-0.16884306073188782,-0.18652969002723693,-0.18652969002723693,1,1,,1,1,timestamp
6013,-2.0354151725769043,-0.18652969002723693,-0.18652969002723693,0,0,,1,1,timestamp
6014,-0.4552821218967438,-0.18652969002723693,-0.18652969002723693,0,0,,1,1,timestamp
6015,-0.1634833812713623,-0.18652969002723693,-0.18652969002723693,1,1,,1,1,timestamp
6016,-0.20003032684326172,-0.18652969002723693,-0.18652969002723693,0,0,,1,1,timestamp
6017,-0.27892008423805237,-0.18652969002723693,-0.18652969002723693,0,0,,1,1,timestamp
6018,-0.1657067984342575,-0.18652969002723693,-0.18652969002723693,1,1,,1,1,timestamp
6019,-0.2003640979528427,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6020,-0.6954122185707092,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6021,-0.15530405938625336,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6022,-0.2895074188709259,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6023,-0.3971870243549347,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6024,-0.1750895380973816,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6025,-0.21249717473983765,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6026,-0.3229188621044159,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6027,-0.16713358461856842,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6028,-2.043644905090332,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6029,-0.16457733511924744,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6030,-0.3778250217437744,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6031,-2.145282506942749,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6032,-0.17694532871246338,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6033,-0.6581336855888367,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6034,-0.43156808614730835,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6035,-0.16551418602466583,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6036,-0.12316671758890152,-0.18445072770118712,-0.18445072770118712,1,0,,1,1,timestamp
6037,-0.6147006750106812,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6038,-0.16132302582263947,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6039,-0.36964210867881775,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6040,-0.20388828217983246,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6041,-0.17796172201633453,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6042,-0.24151253700256348,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6043,-0.2991870045661926,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6044,-0.15443529188632965,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6045,-0.3884632885456085,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6046,-0.5444920659065247,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6047,-0.16947461664676666,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6048,-0.22422772645950317,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6049,-0.16418901085853577,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6050,-0.6161553859710693,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6051,-0.8140449523925781,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6052,-0.16192995011806488,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6053,-0.20331406593322754,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6054,-0.9447624683380127,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6055,-0.15541446208953857,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6056,-0.9814062714576721,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6057,-0.5018561482429504,-0.18445072770118712,-0.18445072770118712,0,0,,1,1,timestamp
6058,-0.17881283164024353,-0.18445072770118712,-0.18445072770118712,1,1,,1,1,timestamp
6059,-0.5599222183227539,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6060,-0.2551373243331909,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6061,-0.1804427206516266,-0.18915818333625795,-0.18915818333625795,1,1,,1,1,timestamp
6062,-0.5370093584060669,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6063,-0.3840765655040741,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6064,-0.1658211201429367,-0.18915818333625795,-0.18915818333625795,1,1,,1,1,timestamp
6065,-0.5455043911933899,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6066,-0.5255129337310791,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6067,-0.15064406394958496,-0.18915818333625795,-0.18915818333625795,1,1,,1,1,timestamp
6068,-0.36377862095832825,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6069,-0.14544451236724854,-0.18915818333625795,-0.18915818333625795,1,1,,1,1,timestamp
6070,-0.26100775599479675,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6071,-0.1420130431652069,-0.18915818333625795,-0.18915818333625795,1,0,,1,1,timestamp
6072,-0.14785552024841309,-0.18915818333625795,-0.18915818333625795,1,1,,1,1,timestamp
6073,-0.30403879284858704,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6074,-0.23640233278274536,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6075,-0.15690100193023682,-0.18915818333625795,-0.18915818333625795,1,1,,1,1,timestamp
6076,-0.22521114349365234,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6077,-1.7171043157577515,-0.18915818333625795,-0.18915818333625795,0,0,,1,1,timestamp
6078,-0.13663886487483978,-0.18915818333625795,-0.18915818333625795,1,1,,1,1,timestamp
6079,-0.14113330841064453,-0.18946841359138486,-0.18946841359138486,1,0,,1,1,timestamp
6080,-0.6785072684288025,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6081,-0.18188825249671936,-0.18946841359138486,-0.18946841359138486,1,1,,1,1,timestamp
6082,-0.771220326423645,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6083,-2.1120402812957764,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6084,-0.16426798701286316,-0.18946841359138486,-0.18946841359138486,1,1,,1,1,timestamp
6085,-1.6132375001907349,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6086,-0.22397580742835999,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6087,-0.16354554891586304,-0.18946841359138486,-0.18946841359138486,1,1,,1,1,timestamp
6088,-0.1962732970714569,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6089,-0.17236511409282684,-0.18946841359138486,-0.18946841359138486,1,1,,1,1,timestamp
6090,-0.5278341770172119,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6091,-0.48594504594802856,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6092,-0.1614372879266739,-0.18946841359138486,-0.18946841359138486,1,1,,1,1,timestamp
6093,-0.9812319874763489,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6094,-0.7657211422920227,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6095,-0.15694421529769897,-0.18946841359138486,-0.18946841359138486,1,1,,1,1,timestamp
6096,-0.7973503470420837,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6097,-0.81856769323349,-0.18946841359138486,-0.18946841359138486,0,0,,1,1,timestamp
6098,-0.17074738442897797,-0.18946841359138486,-0.18946841359138486,1,1,,1,1,timestamp
6099,-0.22150540351867676,-0.19163723587989803,-0.19163723587989803,0,0,0.3334783613681793,1,1,timestamp
6100,-0.597104012966156,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6101,-0.16739507019519806,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6102,-0.19195617735385895,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6103,-0.8826372027397156,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6104,-0.1655893623828888,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6105,-2.3799028396606445,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6106,-0.19430741667747498,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6107,-0.16172435879707336,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6108,-2.136347770690918,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6109,-0.1736469864845276,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6110,-0.39875832200050354,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6111,-0.4573107361793518,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6112,-0.16589465737342834,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6113,-0.05303943529725075,-0.19163723587989803,-0.19163723587989803,1,0,,1,1,timestamp
6114,-0.17853869497776031,-0.19163723587989803,-0.19163723587989803,1,0,,1,1,timestamp
6115,-0.16512179374694824,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6116,-0.1821252554655075,-0.19163723587989803,-0.19163723587989803,1,0,,1,1,timestamp
6117,-0.0843215212225914,-0.19163723587989803,-0.19163723587989803,1,0,,1,1,timestamp
6118,-0.8607916235923767,-0.19163723587989803,-0.19163723587989803,0,1,,1,1,timestamp
6119,-0.137316033244133,-0.1897257387638092,-0.1897257387638092,1,0,,1,1,timestamp
6120,-0.27540573477745056,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6121,-0.9032045602798462,-0.1897257387638092,-0.1897257387638092,0,1,,1,1,timestamp
6122,-0.3543427586555481,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6123,-0.9610440135002136,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6124,-0.15413859486579895,-0.1897257387638092,-0.1897257387638092,1,1,,1,1,timestamp
6125,-0.45395880937576294,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6126,-1.2533549070358276,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6127,-0.1625882238149643,-0.1897257387638092,-0.1897257387638092,1,1,,1,1,timestamp
6128,-0.8268823623657227,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6129,-0.17271871864795685,-0.1897257387638092,-0.1897257387638092,1,1,,1,1,timestamp
6130,-0.3913605809211731,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6131,-0.3654836416244507,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6132,-0.15713904798030853,-0.1897257387638092,-0.1897257387638092,1,1,,1,1,timestamp
6133,-0.19214044511318207,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6134,-0.440532922744751,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6135,-0.15386755764484406,-0.1897257387638092,-0.1897257387638092,1,1,,1,1,timestamp
6136,-1.1967910528182983,-0.1897257387638092,-0.1897257387638092,0,0,,1,1,timestamp
6137,-0.07640034705400467,-0.1897257387638092,-0.1897257387638092,1,0,,1,1,timestamp
6138,-0.14992156624794006,-0.1897257387638092,-0.1897257387638092,1,1,,1,1,timestamp
6139,-0.4080241620540619,-0.19191541373729704,-0.19191541373729704,0,0,,1,1,timestamp
6140,-0.21698366105556488,-0.19191541373729704,-0.19191541373729704,0,0,,1,1,timestamp
6141,-0.16186931729316711,-0.19191541373729704,-0.19191541373729704,1,1,,1,1,timestamp
6142,-0.2047540694475174,-0.19191541373729704,-0.19191541373729704,0,0,,1,1,timestamp
6143,-0.7349444627761841,-0.19191541373729704,-0.19191541373729704,0,0,,1,1,timestamp
6144,-0.14831438660621643,-0.19191541373729704,-0.19191541373729704,1,1,,1,1,timestamp
6145,-0.48368507623672485,-0.19191541373729704,-0.19191541373729704,0,0,,1,1,timestamp
6146,-0.4400550127029419,-0.19191541373729704,-0.19191541373729704,0,0,,1,1,timestamp
6147,-0.13943767547607422,-0.19191541373729704,-0.19191541373729704,1,1,,1,1,timestamp
6148,-1.1071770191192627,-0.19191541373729704,-0.19191541373729704,0,0,,1,1,timestamp
6149,-0.1798177808523178,-0.19191541373729704,-0.19191541373729704,1,1,,1,1,timestamp
6150,-0.05738038569688797,-0.19191541373729704,-0.19191541373729704,1,0,,1,1,timestamp
6151,-0.39153552055358887,-0.19191541373729704,-0.19191541373729704,0,0,,1,1,timestamp
6152,-0.15932214260101318,-0.19191541373729704,-0.19191541373729704,1,1,,1,1,timestamp
6153,-0.47475868463516235,-0.19191541373729704,-0.19191541373729704,0,0,,1,1,timestamp
6154,-0.09475366026163101,-0.19191541373729704,-0.19191541373729704,1,0,,1,1,timestamp
6155,-0.1512412130832672,-0.19191541373729704,-0.19191541373729704,1,1,,1,1,timestamp
6156,-0.12806734442710876,-0.19191541373729704,-0.19191541373729704,1,0,,1,1,timestamp
6157,-0.13504862785339355,-0.19191541373729704,-0.19191541373729704,1,0,,1,1,timestamp
6158,-0.1511428952217102,-0.19191541373729704,-0.19191541373729704,1,1,,1,1,timestamp
6159,-0.13705790042877197,-0.19163723587989803,-0.19163723587989803,1,0,,1,1,timestamp
6160,-0.05529806762933731,-0.19163723587989803,-0.19163723587989803,1,0,,1,1,timestamp
6161,-0.16134649515151978,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6162,-0.19238169491291046,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6163,-0.3112976849079132,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6164,-0.1637178361415863,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6165,-2.272613525390625,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6166,-0.1946946233510971,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6167,-0.1560732126235962,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6168,-0.1895139515399933,-0.19163723587989803,-0.19163723587989803,1,0,,1,1,timestamp
6169,-0.15016484260559082,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6170,-0.39360788464546204,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6171,-0.13542276620864868,-0.19163723587989803,-0.19163723587989803,1,0,,1,1,timestamp
6172,-0.15932640433311462,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6173,-0.236932635307312,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6174,-0.3797626495361328,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6175,-0.1562497615814209,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6176,-1.7842708826065063,-0.19163723587989803,-0.19163723587989803,0,0,,1,1,timestamp
6177,-0.10765855014324188,-0.19163723587989803,-0.19163723587989803,1,0,,1,1,timestamp
6178,-0.1655554175376892,-0.19163723587989803,-0.19163723587989803,1,1,,1,1,timestamp
6179,-0.4788946211338043,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6180,-1.339070200920105,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6181,-0.1812489628791809,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6182,-0.09902419149875641,-0.1909609138965606,-0.1909609138965606,1,0,,1,1,timestamp
6183,-0.1333511620759964,-0.1909609138965606,-0.1909609138965606,1,0,,1,1,timestamp
6184,-0.17360857129096985,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6185,-1.1485657691955566,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6186,-1.0179029703140259,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6187,-0.16597098112106323,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6188,-0.1920856535434723,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6189,-0.1841139942407608,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6190,-0.4183409810066223,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6191,-0.14752601087093353,-0.1909609138965606,-0.1909609138965606,1,0,,1,1,timestamp
6192,-0.17757157981395721,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6193,-0.790265679359436,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6194,-1.2434182167053223,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6195,-0.16634631156921387,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6196,-1.010834813117981,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6197,-0.3429715931415558,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6198,-0.143619567155838,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6199,-0.11058646440505981,-0.1897181689739227,-0.1897181689739227,1,0,0.3391591012477875,1,1,timestamp
6200,-0.260769248008728,-0.1897181689739227,-0.1897181689739227,0,0,,1,1,timestamp
6201,-0.14620770514011383,-0.1897181689739227,-0.1897181689739227,1,1,,1,1,timestamp
6202,-0.9396446943283081,-0.1897181689739227,-0.1897181689739227,0,0,,1,1,timestamp
6203,-0.981795072555542,-0.1897181689739227,-0.1897181689739227,0,0,,1,1,timestamp
6204,-0.15610530972480774,-0.1897181689739227,-0.1897181689739227,1,1,,1,1,timestamp
6205,-0.6571149826049805,-0.1897181689739227,-0.1897181689739227,0,0,,1,1,timestamp
6206,-1.817243218421936,-0.1897181689739227,-0.1897181689739227,0,0,,1,1,timestamp
6207,-0.1583663821220398,-0.1897181689739227,-0.1897181689739227,1,1,,1,1,timestamp
6208,-0.18590819835662842,-0.1897181689739227,-0.1897181689739227,1,0,,1,1,timestamp
6209,-0.15520727634429932,-0.1897181689739227,-0.1897181689739227,1,1,,1,1,timestamp
6210,-0.4920233488082886,-0.1897181689739227,-0.1897181689739227,0,0,,1,1,timestamp
6211,-0.34711602330207825,-0.1897181689739227,-0.1897181689739227,0,0,,1,1,timestamp
6212,-0.1680593639612198,-0.1897181689739227,-0.1897181689739227,1,1,,1,1,timestamp
6213,-0.21161961555480957,-0.1897181689739227,-0.1897181689739227,0,0,,1,1,timestamp
6214,-0.1445373147726059,-0.1897181689739227,-0.1897181689739227,1,0,,1,1,timestamp
6215,-0.16225378215312958,-0.1897181689739227,-0.1897181689739227,1,1,,1,1,timestamp
6216,-0.5508691072463989,-0.1897181689739227,-0.1897181689739227,0,0,,1,1,timestamp
6217,-1.923715591430664,-0.1897181689739227,-0.1897181689739227,0,0,,1,1,timestamp
6218,-0.13907358050346375,-0.1897181689739227,-0.1897181689739227,1,1,,1,1,timestamp
6219,-0.07051259279251099,-0.1909609138965606,-0.1909609138965606,1,0,,1,1,timestamp
6220,-0.1527308225631714,-0.1909609138965606,-0.1909609138965606,1,0,,1,1,timestamp
6221,-0.1550939530134201,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6222,-0.05970271676778793,-0.1909609138965606,-0.1909609138965606,1,0,,1,1,timestamp
6223,-0.5212070345878601,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6224,-0.15566185116767883,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6225,-0.21315333247184753,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6226,-0.4529310464859009,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6227,-0.1616981029510498,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6228,-0.6470439434051514,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6229,-0.16875171661376953,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6230,-0.8958476781845093,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6231,-0.13108688592910767,-0.1909609138965606,-0.1909609138965606,1,0,,1,1,timestamp
6232,-0.16564413905143738,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6233,-0.9004891514778137,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6234,-1.0137578248977661,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6235,-0.1588444709777832,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6236,-1.306440830230713,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6237,-0.20773568749427795,-0.1909609138965606,-0.1909609138965606,0,0,,1,1,timestamp
6238,-0.17069105803966522,-0.1909609138965606,-0.1909609138965606,1,1,,1,1,timestamp
6239,-0.7501696348190308,-0.19003192484378814,-0.19003192484378814,0,0,,1,1,timestamp
6240,-0.16972582042217255,-0.19003192484378814,-0.19003192484378814,1,0,,1,1,timestamp
6241,-0.1769423633813858,-0.19003192484378814,-0.19003192484378814,1,1,,1,1,timestamp
6242,-0.22566643357276917,-0.19003192484378814,-0.19003192484378814,0,0,,1,1,timestamp
6243,-0.26005399227142334,-0.19003192484378814,-0.19003192484378814,0,0,,1,1,timestamp
6244,-0.16394121944904327,-0.19003192484378814,-0.19003192484378814,1,1,,1,1,timestamp
6245,-0.669805645942688,-0.19003192484378814,-0.19003192484378814,0,0,,1,1,timestamp
